GeneID	GSM6435443	GSM6435444	GSM6435445	GSM6435446	GSM6435447	GSM6435448	GSM6435449	GSM6435450	GSM6435451	GSM6435452	GSM6435453	GSM6435454	GSM6435455	GSM6435456
28762	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7441	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372952	41	60	68	54	57	44	27	35	58	79	65	71	47	70
96610	1088	1731	1664	1224	1328	1615	1555	1192	1025	1477	1167	1665	1202	1748
28779	119	252	209	115	139	184	148	123	118	182	151	193	128	201
28820	13	14	8	3	5	7	26	14	32	29	20	37	14	50
28821	0	1	3	3	5	1	2	3	7	7	5	26	4	7
28773	0	0	0	0	0	0	0	0	0	0	2	0	0	0
28780	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28822	0	0	0	0	0	0	0	0	0	2	0	0	0	0
28775	0	0	0	0	0	0	1	0	0	0	0	0	0	0
28781	0	0	0	0	0	0	0	0	0	0	0	1	0	0
28823	0	0	0	1	1	0	0	0	0	0	1	0	0	0
28776	0	0	0	0	0	0	0	0	0	1	0	0	0	0
28767	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84089	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929255	21	21	23	8	17	15	1	7	4	3	1	10	6	8
28824	0	2	1	0	0	2	0	0	1	0	1	1	0	0
28825	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28768	0	1	2	1	1	0	0	0	0	2	0	0	0	0
28783	1	0	0	3	0	1	0	0	0	0	2	1	0	1
28826	1	3	0	2	1	0	1	0	0	0	0	1	0	0
28777	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140883	408	611	572	521	513	700	536	416	342	528	378	474	416	588
129025	0	3	0	0	0	0	1	1	0	0	0	1	0	0
23532	4	1	3	0	9	0	15	13	8	37	18	22	15	28
648691	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28810	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28811	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28787	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28788	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28789	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25812	19	24	31	37	34	47	223	169	200	235	190	188	188	231
91227	5	9	9	11	7	10	8	10	7	9	6	17	13	17
28790	0	0	0	0	0	0	0	0	0	1	0	0	0	0
28812	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28791	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28792	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84090	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28793	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112267890	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28794	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372949	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28813	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84091	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28795	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28796	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28769	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28797	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28814	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28798	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28799	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28800	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985542	0	0	0	0	0	0	0	0	0	0	0	0	1	0
28815	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28801	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28802	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985543	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28816	0	0	0	0	0	0	0	1	0	0	0	0	0	0
28803	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28804	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372948	0	0	0	0	0	1	0	1	1	0	0	2	0	0
723778	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28817	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28805	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28806	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28818	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28807	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28786	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28808	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102724638	0	0	0	0	0	0	0	0	0	0	0	1	0	0
28809	0	0	0	0	0	0	0	0	0	0	0	0	0	1
100847006	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100423062	0	0	0	0	0	0	0	0	1	0	0	0	0	0
28833	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3537	0	0	0	0	0	0	0	0	1	0	0	0	0	0
28832	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3538	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28831	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3539	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28830	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3540	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28829	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3541	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28828	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3542	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372947	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28827	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28834	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27156	175	225	127	101	93	122	155	209	194	174	68	176	64	75
2781	3943	4648	6206	7411	7156	8369	4135	3867	3381	4877	5310	5847	5122	9084
9609	3453	5130	2860	536	943	623	3045	3601	3937	5271	981	3529	973	1681
613	5180	6695	6718	5299	5437	6809	5566	4501	4405	5703	4937	6686	4754	8052
26226	9	12	11	4	7	3	8	9	10	12	4	17	13	12
107985554	9	9	8	0	17	10	2	4	3	4	2	3	3	3
102724679	2	2	3	4	2	1	9	3	16	17	5	14	6	25
649264	31	56	60	37	55	76	47	44	55	56	51	33	27	73
150244	382	431	516	664	476	554	252	241	196	272	295	302	280	376
107985555	50	73	62	44	37	27	21	20	20	19	31	36	17	22
101929374	6	6	3	0	1	1	6	2	7	5	6	2	0	3
388882	45	43	100	3	7	9	43	30	25	50	22	13	28	20
105372955	0	0	1	3	1	1	0	0	1	1	0	2	0	2
107985580	0	0	0	0	0	0	0	0	2	1	0	1	0	0
101978785	11	9	3	4	2	3	6	8	17	13	8	6	4	7
105372957	0	0	2	0	2	2	0	0	1	2	0	0	0	1
3543	4	3	9	4	9	7	2	4	11	12	4	7	5	10
51233	157	278	264	247	228	296	175	139	171	233	137	230	124	321
91316	1419	2150	2151	1797	1751	2285	1479	1126	1232	1568	1510	1698	1289	2064
266747	1142	1633	1743	1311	1284	1754	1244	1045	1053	1214	1014	1387	876	1314
7621	596	904	860	464	494	697	855	681	699	850	553	811	582	894
29802	26	19	13	5	9	4	22	21	28	35	5	13	5	10
150248	347	457	205	39	109	43	477	514	640	612	72	387	98	169
400916	870	1201	589	156	246	204	671	805	830	1073	209	473	259	314
107985577	4	2	4	4	4	2	5	3	8	12	5	4	0	4
4320	149	210	216	134	103	150	123	118	119	132	53	114	70	104
6598	5753	7846	7413	5584	6543	6701	9493	7210	6538	7484	8467	10604	7764	12284
91319	195	226	243	88	127	121	360	329	397	383	166	326	189	256
66035	1362	1862	1701	1829	1976	2119	1495	1365	1420	1847	1449	1800	1386	2477
284889	2273	1818	2059	2144	2367	1560	1322	1628	1778	1976	2731	3263	2674	4991
4282	2181	1716	1951	2029	2263	1406	1279	1588	1742	1904	2696	3216	2614	4926
107985558	45	84	89	60	60	79	8	4	2	12	1	2	7	6
100652871	0	0	1	0	1	0	0	0	0	0	0	0	0	1
653689	103	95	137	151	180	192	4	8	2	2	1	8	1	2
100037417	500	544	550	399	532	425	446	440	376	484	544	673	425	864
1652	397	409	408	297	419	303	313	343	297	356	450	524	342	739
2953	52	62	61	88	104	123	2	7	1	2	0	4	1	1
25774	0	0	1	1	0	2	2	1	1	3	0	2	1	1
105372959	2	2	0	6	5	4	11	4	14	8	6	2	1	2
23523	4549	6198	6018	3950	4046	5028	5664	4673	5343	6754	4183	6255	3642	6489
56241	49	64	83	31	39	24	65	43	48	70	62	85	50	125
2687	19	13	14	6	3	7	13	8	9	4	9	11	1	18
29774	18	21	25	59	91	63	80	79	59	65	72	96	81	161
101730217	1232	1871	1815	1549	1699	2083	2000	1425	1520	1848	1653	2266	1657	2565
23384	2913	4246	3793	3318	3462	4208	3930	2973	3262	3910	3428	4802	3410	5176
105372960	4	1	1	2	1	3	4	2	2	6	1	5	2	0
135	78	122	131	132	159	172	131	100	133	157	112	134	119	190
646023	30	55	75	45	51	54	33	41	44	72	42	42	41	53
51733	22	21	9	11	10	10	17	10	12	27	16	15	8	19
83606	1713	2290	2094	1350	1814	1821	2461	1861	1708	1890	1880	2365	1728	2476
6634	6713	9299	7996	5232	5947	6630	7926	6874	6353	7887	6278	9442	6451	8759
2678	137	248	303	257	286	297	212	194	200	257	289	285	211	457
388886	386	430	441	786	856	698	393	324	358	452	493	459	438	700
644165	101	181	185	143	196	195	169	142	195	209	181	186	139	252
646074	65	112	109	96	130	129	181	156	175	218	163	180	160	235
105372962	0	0	0	0	0	0	0	0	0	0	0	0	1	0
440822	0	1	3	3	1	0	0	0	0	0	0	0	2	1
7152	0	0	0	0	0	0	0	0	0	0	0	0	0	0
129049	595	736	865	1547	1216	1931	548	392	382	614	385	408	428	689
255349	9	4	5	3	1	6	3	2	4	12	0	1	5	5
85379	1271	1794	1104	399	398	572	1313	1174	1478	1659	462	1269	502	874
100128531	16	26	20	20	4	19	25	17	16	25	10	25	10	18
1417	433	594	322	119	116	158	342	358	430	536	125	353	155	247
1415	41	43	45	33	42	45	78	59	57	65	65	84	61	100
105372969	2	3	3	3	9	10	6	9	5	5	3	3	8	10
91353	1	2	1	1	2	2	2	2	1	0	0	1	3	4
91355	166	188	267	236	219	323	258	220	222	277	169	214	181	260
1416	1092	1558	1427	1202	1386	1361	2110	1727	1580	1713	1942	2349	1897	2757
102466198	1	0	0	0	0	1	1	1	1	4	2	0	0	1
100996404	0	2	2	3	0	5	1	1	5	0	0	0	0	7
157	1826	2458	3125	4230	3478	5932	2048	1466	1226	1682	1879	2078	1813	2282
105372964	1	0	0	2	0	3	0	0	0	0	0	0	0	0
84700	16	12	13	9	8	10	10	9	12	3	14	11	11	19
105372963	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102724801	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372972	5	9	8	8	3	9	5	4	1	3	4	2	6	2
105372971	30	42	54	56	29	70	16	15	5	19	30	25	40	45
23544	8129	8999	8972	6618	4654	9228	3199	2442	1885	3268	4854	4527	4112	6809
105372974	1	1	0	0	2	5	1	0	0	1	1	1	1	1
57168	416	519	770	1296	1210	1528	573	521	442	621	637	654	623	1043
89781	3984	5545	5060	3813	4658	5555	6687	4848	5186	6322	3620	5480	3724	6474
402055	1211	1927	1821	1537	1643	1881	1788	1490	1314	1630	1654	2154	1509	2574
24144	2017	2825	2580	2192	2444	2829	2993	2282	2236	2670	2123	3099	2319	3815
100507599	418	538	609	622	620	796	764	551	448	663	504	696	590	893
8459	936	1181	882	586	795	646	1377	1309	1446	1739	631	1130	788	1158
100313914	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1414	3	8	4	3	3	0	6	7	10	12	5	8	3	8
1413	3	7	6	2	4	0	9	8	10	6	5	7	4	13
440823	16367	27269	37639	43225	42786	57367	41264	29344	24283	33623	40779	32156	35295	34002
102724827	377	626	835	876	847	1147	961	661	546	717	837	662	708	656
105372976	84	113	96	25	43	42	52	56	66	88	56	89	47	40
110091768	25	27	16	6	13	17	32	20	46	54	17	35	18	35
101929539	3	2	0	13	2	0	7	1	2	5	5	0	4	5
107985582	3	3	3	3	2	0	10	13	4	9	3	2	3	6
284898	2	0	4	14	5	5	3	2	1	1	3	0	3	10
107985534	4	1	10	17	11	15	1	1	2	1	1	3	2	5
105372977	0	0	3	0	0	0	0	0	0	0	0	0	0	0
105372978	0	1	1	0	0	0	1	1	0	0	1	0	0	0
100507657	6	9	22	47	50	48	33	31	19	24	129	89	60	137
105372979	2	6	16	9	15	16	15	4	3	5	15	5	13	15
102724900	34	21	150	18	6	12	1	2	1	2	6	1	5	2
105372980	0	0	0	0	1	0	0	0	0	0	0	0	0	0
105372981	7	6	11	8	0	23	6	6	1	8	2	2	8	1
4330	1460	1862	3535	2819	2607	3243	3142	2696	1999	3077	3920	3683	3296	4192
107985529	1	0	0	2	0	1	0	0	1	1	1	0	1	0
23760	2855	4221	3820	3301	3583	4072	3485	2889	2334	3114	3012	3937	2821	4422
284900	797	1046	1060	775	804	936	888	810	889	1110	862	1198	839	1227
100423034	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100422998	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23331	4461	6350	5487	3492	3835	5056	7020	5050	5548	6987	4821	7699	4658	7169
102466081	1	0	0	0	0	0	0	0	0	0	0	0	0	0
101929594	0	10	8	1	4	0	17	5	9	10	6	10	11	8
11200	462	608	569	105	205	188	913	645	572	568	761	995	714	749
150274	462	616	525	336	441	346	524	487	393	531	403	654	520	661
150275	1302	1838	1522	1212	1526	1467	2233	1725	1381	1623	1735	2222	1861	2454
7494	2999	4526	3673	1943	3528	2811	6458	4727	4352	5038	4104	5141	4631	7146
84133	2501	3411	2114	410	601	469	2256	1994	2405	3026	1255	2642	1373	2339
107985549	11	19	14	21	13	13	13	19	8	18	10	4	4	15
100874123	5	7	7	0	0	1	4	4	3	8	0	5	0	1
25770	22	38	29	7	5	9	24	23	8	22	18	26	22	39
83999	1907	2628	1977	1191	1345	1391	3802	3067	3323	3981	1670	2535	2074	2682
101929638	18	20	32	28	17	25	21	13	34	26	19	29	22	42
129080	894	867	1060	1493	1061	1306	917	773	867	973	1233	1496	1559	2339
105372985	2	1	0	4	3	0	0	2	2	6	2	1	5	0
25807	1929	1942	2101	2177	2178	1999	1788	1857	2103	2622	2183	3000	2207	3583
2130	14142	19801	16745	11442	11348	14627	16650	13379	13093	16132	14966	20894	13661	18130
10634	403	362	453	279	216	198	250	360	540	706	178	447	181	371
10633	16	25	23	34	17	43	8	14	22	29	14	12	15	26
162	4587	6019	5273	4528	4268	5440	5531	4609	5075	5940	4107	6108	4108	6823
100113380	13	21	28	14	7	11	25	15	11	18	15	27	13	27
5988	132	223	346	389	300	510	147	99	89	112	168	141	137	176
102723305	3	2	4	5	7	7	2	3	1	5	4	1	0	6
10740	466	713	957	1299	1091	1790	490	325	263	405	467	509	513	629
107985541	40	66	112	54	66	83	57	34	51	54	56	54	50	103
4744	105	269	202	146	117	179	291	240	377	323	127	297	182	254
8563	1542	2118	1926	1102	1298	1419	2285	1640	1672	1959	2003	2498	1859	2591
8508	10049	13451	12189	10515	10745	12559	13358	10098	9098	10404	10034	12537	10927	15119
4771	2368	3098	2850	2971	2728	3891	2609	2204	2253	2713	1936	2455	1827	3062
164633	522	631	552	469	610	550	633	573	591	592	779	847	669	977
55954	846	1022	893	837	967	991	1103	959	994	923	1049	1335	973	1527
29796	5935	7297	5525	4007	4876	4933	6478	5937	5633	6263	4567	7463	4573	8045
84164	2156	2953	2409	1358	1615	1707	2337	1948	1995	2427	1943	2858	1901	2993
8897	4737	6834	6028	3910	4188	5615	6579	4545	5136	6019	4211	5535	4150	6372
102466742	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929664	111	159	162	102	107	126	167	106	122	149	111	129	94	167
150280	237	262	157	8	38	12	179	181	251	282	12	218	25	40
105372988	0	3	0	0	0	0	1	1	3	1	0	1	0	0
110806283	1	1	0	0	1	0	3	1	4	1	0	1	0	1
3976	176	329	173	78	113	76	114	97	119	159	65	114	81	96
91370	16	15	9	4	6	4	3	7	2	13	8	5	4	4
5008	5	4	7	9	6	28	1	4	7	5	3	8	2	13
652968	427	425	290	176	256	238	484	493	639	697	224	453	240	514
83874	616	686	681	997	823	958	622	572	575	664	553	663	606	972
10291	4361	7306	5516	3381	3501	4451	6386	5139	4829	5757	4478	6857	3993	6645
550631	1004	1115	903	438	484	437	671	906	1179	1374	572	1275	533	955
85371	397	451	337	142	161	142	240	362	484	565	158	384	138	257
200312	1098	1385	1293	1470	1572	1626	1592	1347	1542	1889	1311	1655	1372	2189
23541	1414	1693	894	370	518	386	1609	1581	2041	2315	381	1417	584	1074
105372989	62	75	54	56	52	39	74	85	106	136	42	75	56	94
51537	477	631	421	174	240	168	411	452	635	646	326	629	308	456
105372990	3	7	5	3	5	7	5	2	11	3	5	8	3	11
266629	0	0	3	3	0	4	3	1	2	1	0	0	1	3
105372991	0	1	0	2	0	0	0	0	0	0	0	0	0	2
376844	0	1	0	0	0	0	0	0	0	0	0	0	0	1
107985579	2	2	0	0	2	1	0	0	1	1	0	0	0	0
284904	12	27	27	3	6	6	13	7	10	9	11	2	7	13
730005	187	306	167	30	63	41	84	63	81	88	34	62	48	78
9514	58	71	109	65	102	111	78	56	94	113	65	85	78	232
23481	3017	4501	3812	2099	2493	2647	4165	3261	3291	3769	3089	4675	2891	4970
6948	1083	1637	1214	541	722	693	1265	898	962	1065	591	1311	643	931
339665	476	630	622	718	658	725	534	479	626	780	511	616	452	817
150290	1058	1453	1200	676	802	897	1209	1068	1185	1667	648	1183	730	951
23762	1862	2381	1743	1125	955	1333	1057	1130	1359	1708	584	1217	582	1240
100422912	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372994	6	5	3	7	3	8	7	5	1	4	7	8	7	4
107985544	370	538	484	275	245	346	308	289	330	411	261	395	206	383
150291	94	150	153	113	93	125	91	69	72	101	122	147	96	132
22880	2661	3576	3482	2553	2510	3420	4168	2911	2919	3481	3121	3902	2769	4262
55000	13823	19974	16900	12108	12737	15855	17566	14061	13469	17335	12941	18530	14064	18012
6525	404	601	735	580	610	520	604	580	568	695	773	793	625	731
140606	570	606	487	275	420	237	344	406	502	529	257	495	327	740
27124	327	428	647	917	630	852	407	339	433	579	498	577	395	812
105372995	3	2	12	5	8	3	1	6	3	4	0	2	1	3
50487	40	87	186	27	16	26	132	98	32	56	76	53	83	16
100500901	1	0	0	0	0	2	0	0	1	0	0	1	0	0
91445	2990	4484	4122	3661	3610	4169	3753	2971	3013	3605	3101	4391	3021	4865
3985	2136	3114	3537	4290	3730	5477	3436	2798	2500	3233	3471	3936	3335	4997
113791	352	497	723	795	661	1032	648	363	341	404	587	615	681	838
105372997	10	16	16	11	6	20	7	7	6	8	5	13	7	17
23598	3941	5542	5435	4241	4722	5118	5352	4592	4430	5020	5059	6347	4743	6889
101929760	7	12	14	17	12	7	13	16	10	20	6	7	5	5
54944	439	594	500	483	458	543	636	503	470	647	543	710	598	768
4733	2406	4051	3120	2351	2610	2652	3562	2980	2737	3091	3045	4301	3001	4561
56478	2397	3641	3632	2986	3035	4037	3611	2743	2659	3241	3148	3942	2876	4718
9814	1418	1798	1656	1430	1500	1467	1356	1202	1512	1866	1363	1723	1273	1942
23761	1639	2448	2203	1788	1904	2342	2336	1842	1789	2192	1478	2254	1513	2605
102465666	61	84	73	59	64	81	84	74	58	72	50	79	55	90
253143	3041	4366	3945	2201	2491	3092	3812	3113	3270	4006	2744	3786	2864	3664
9681	846	1092	1062	736	783	954	1056	743	612	762	887	1144	736	1107
105372998	12	17	25	7	12	26	23	11	25	30	21	28	11	33
25775	55	96	67	38	28	51	59	23	33	37	33	79	36	85
7533	7757	10740	12522	19328	16202	23680	9260	7747	5733	8064	9838	10862	9604	14681
105372999	0	1	0	1	3	0	0	1	0	0	0	1	2	0
6523	5	0	7	3	0	3	0	3	1	2	1	0	0	1
105373000	0	0	0	0	9	0	0	1	2	0	3	1	0	0
23782	0	0	0	3	0	2	0	0	0	0	0	0	0	1
150297	265	266	463	877	852	992	393	255	214	345	598	502	594	738
10739	183	292	452	557	737	708	55	57	56	81	127	94	92	159
110806273	540	839	1053	817	800	1181	603	470	552	546	495	651	466	933
6527	13	15	22	7	11	10	24	19	15	9	13	12	15	11
107985561	3	6	12	8	10	15	1	1	0	1	5	3	0	1
10738	16	39	46	44	56	55	49	37	61	62	46	48	43	67
10737	21	52	50	64	73	75	83	51	78	91	68	60	72	105
339666	39	59	67	54	53	65	100	68	66	73	77	74	73	129
51493	3611	5547	4600	3788	4251	4924	5794	4288	4078	4707	4730	6308	4466	7197
254240	4	1	16	0	2	3	0	2	4	0	0	4	0	2
25793	3990	5102	4263	2283	3002	3075	6318	4690	5016	5949	3776	5434	3996	6409
8224	959	1177	2546	4286	3097	6578	1304	1037	838	1331	1772	1944	1441	2417
105373004	0	0	9	5	1	15	1	1	5	4	4	9	2	9
105373003	0	0	0	2	0	3	2	0	0	0	0	1	1	0
107985545	0	1	1	0	3	1	1	1	1	0	0	0	0	0
105373002	0	0	0	1	4	4	0	0	0	0	0	1	1	1
7078	3565	4118	2424	2079	1701	2847	4244	3094	3465	3907	848	2516	917	1444
105373006	0	0	0	0	0	1	0	2	0	3	0	0	0	0
9215	1926	2841	2860	2238	2526	2995	3171	2554	2268	3261	3003	3689	2857	4050
100616295	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373007	0	0	0	0	0	0	0	0	0	0	0	0	0	1
109616998	0	1	0	0	0	0	2	0	0	0	0	0	0	1
100506195	2	0	3	2	1	1	1	0	4	3	1	0	0	2
107985565	9	10	10	8	6	6	11	6	6	9	7	11	9	6
105373010	0	1	0	0	0	0	0	0	0	0	0	0	1	0
105373009	0	0	0	0	0	0	0	0	0	0	0	0	1	0
105373012	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373013	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101926957	8	15	7	33	12	29	4	3	2	3	8	19	11	12
105373014	0	0	1	0	0	0	2	0	0	0	0	0	0	0
105373016	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373015	0	0	0	0	0	1	0	0	0	0	0	3	0	0
91464	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104310353	0	0	0	0	0	2	0	1	0	0	1	0	0	0
105373017	19	13	19	11	11	10	16	14	11	16	25	24	25	25
10042	1650	2591	2725	2359	2694	3175	3109	2197	1852	2314	2334	2885	2467	3315
10043	1686	2116	1757	1526	1662	1761	1982	1697	2059	2312	1295	2262	1501	2568
100500826	1	0	2	0	1	0	1	0	0	0	1	0	0	0
102464824	0	0	0	0	0	2	0	0	1	1	0	0	0	0
3162	223	229	200	257	394	340	491	408	486	551	307	436	341	576
4174	2084	2540	2177	234	465	316	2047	1654	1397	1464	2398	3819	2156	2183
23551	107	144	230	325	227	391	222	222	143	182	196	204	157	139
107985590	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4151	13	23	8	5	3	2	34	33	47	44	7	29	6	14
284912	0	0	1	0	0	0	0	0	0	0	0	0	0	0
80830	4	8	3	2	2	1	4	5	6	9	2	2	1	2
80831	1	1	0	1	1	1	1	0	0	0	1	0	0	4
23543	18140	26387	30962	37541	36504	48242	25599	19749	14484	20982	27788	30168	24870	37693
102723507	0	3	2	0	1	0	1	4	1	2	0	1	0	1
80833	3	2	4	1	1	3	14	19	34	18	5	6	2	18
80832	115	186	87	29	33	17	272	160	209	274	59	128	78	137
23780	944	1322	847	312	425	434	1522	1179	1445	1758	486	904	674	1059
8542	4	3	8	1	1	1	6	2	5	6	8	5	2	7
112268296	0	0	1	0	1	0	1	2	2	0	1	0	0	0
4627	5607	6697	4110	1427	1630	2015	5667	4357	5686	6253	2351	5249	2414	3505
102465491	0	0	0	0	0	0	0	1	2	1	1	0	2	0
105377199	18	20	11	13	30	40	17	25	16	32	18	29	9	41
105373018	0	12	11	17	8	8	12	10	6	18	12	16	15	21
25828	3844	4980	4139	3235	3795	3922	4791	4260	3910	4705	3756	5176	3843	5581
80020	1950	2618	2151	1379	1568	1595	1014	880	897	1136	888	1188	710	1419
105373020	50	81	77	50	49	47	31	25	34	40	18	32	33	50
105373019	1	8	2	3	10	2	12	6	8	6	5	7	1	12
8664	8466	12159	10123	5647	7378	7603	13717	10888	10107	11297	9582	12817	9146	13680
10369	263	372	449	1677	1054	2177	360	305	203	383	522	469	476	719
105373021	78	114	92	137	113	187	290	231	255	329	117	160	123	178
11020	1950	2421	1998	1551	2110	1833	2775	2411	2564	2840	2109	2876	2153	3623
5816	23	32	13	8	7	4	35	24	33	35	5	39	10	21
107985578	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4689	0	0	0	1	0	0	0	0	0	0	0	0	0	0
105373022	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1439	0	3	0	1	0	0	0	0	0	0	0	0	0	0
105373023	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100506241	0	0	0	0	0	0	0	0	0	0	0	0	0	0
339669	0	0	0	0	0	0	1	2	3	11	0	6	1	0
7263	573	606	450	157	300	162	590	549	722	857	472	899	516	723
4357	1038	1000	1136	740	937	657	1048	1168	1267	1382	1498	1681	1537	2089
112268295	19	20	31	16	6	21	31	20	31	54	35	31	18	35
79734	2801	3732	3280	2262	2377	2385	2845	3048	3218	4052	2461	3698	2382	3357
164656	48	88	77	31	52	39	61	88	110	135	54	51	52	76
3560	2	4	8	5	2	1	20	3	12	6	6	4	3	15
114904	1813	2634	2546	1197	1468	1489	2310	2111	2431	3055	1827	2396	1879	3525
6753	65	103	66	33	18	26	31	35	55	61	20	46	17	12
5880	1	0	4	2	4	8	4	1	2	4	0	0	0	5
107985576	0	0	0	0	6	1	1	0	0	0	0	1	0	1
27128	0	1	1	1	0	0	0	0	0	0	0	1	0	0
105373024	0	0	1	0	0	0	0	0	0	0	0	0	1	0
114794	1611	1934	3315	4806	3610	5321	883	892	537	986	1327	1078	1126	2047
100506271	7	6	8	7	18	14	2	3	0	2	2	3	0	1
4242	117	202	231	40	91	31	353	281	179	232	305	264	413	264
29775	83	93	183	93	87	142	52	53	56	59	37	41	48	65
11135	594	732	664	184	338	250	801	606	576	644	720	760	707	601
3957	4	1	1	0	5	4	8	2	1	4	5	10	2	5
26088	3118	4262	4247	2849	3110	3075	3343	3167	3651	4338	2649	3563	2639	4303
23616	139	145	128	53	72	68	95	68	120	98	93	74	67	101
101927051	61	76	67	28	45	30	56	49	63	71	46	39	31	65
57026	2253	3110	3760	4751	4465	5800	2276	2018	1696	2105	3037	2927	2725	4471
3956	284	509	338	83	147	75	305	315	228	268	152	206	241	320
79159	813	1070	1251	1232	1335	1348	1052	891	764	949	1082	1500	1079	1606
11078	2715	3257	3456	1839	2000	2338	2664	2447	2628	3158	2599	3454	2420	3108
102724378	21	32	15	2	10	2	35	35	39	36	11	30	21	32
3005	753	1450	1649	1023	1552	1001	4534	3633	2157	3200	3948	3156	3703	4182
23464	797	986	855	310	363	374	684	644	676	689	625	998	694	1075
8484	2	2	5	8	7	6	3	1	5	4	6	3	5	15
129138	2730	3403	2971	2541	2650	3035	3447	2962	2917	3688	2489	3750	2366	4065
724028	2	2	4	11	9	2	1	2	2	4	6	5	4	16
724029	4	4	6	2	1	5	2	4	2	7	7	5	6	7
51386	25636	34085	34643	30950	35382	38207	40936	30429	24261	27651	35796	40975	36709	49594
85377	1235	1774	1827	1673	1480	1856	1099	1019	1198	1463	981	1375	917	1373
84645	743	1089	937	865	712	1112	816	705	748	1070	376	676	423	676
5435	1866	2346	2038	1550	1535	1532	1555	1514	1458	1623	1499	2152	1463	2337
102465492	12	10	14	5	9	7	5	4	8	8	12	4	13	4
